X,Y,Z
12.57245355,137401.4655,163839.5306
16.10735487,284362.6324,278009.1619
23.15319094,836168.4804,849779.6869
21.8000227,698680.9029,732703.9327
25.88088041,1166138.327,1332587.352
23.80810492,908768.9375,888150.3792
20.85519449,612255.0731,533977.5065
16.83259667,323934.6208,351091.438
13.40594077,165704.7825,189614.7703
16.09322086,283625.7552,195799.7962
21.98133144,716149.8472,574861.576
24.43388668,981973.3933,945213.5735
25.98386969,1180062.202,1178417.325
21.43445247,664332.0245,633603.0464
19.57829394,507282.0134,529158.0408
18.6616713,439887.4855,460185.1853
17.53229945,365484.4768,289121.1815
7.993160737,38309.84869,24550.89867
28.92078172,1625446.138,1514185.636
11.70997788,111806.9638,113698.528
18.55702635,432600.1414,458591.2868
24.28636699,964373.5927,953451.8066
18.57949666,434158.0433,362946.4969
19.792223,523951.4326,389293.9675
9.59022403,63247.02058,168544.2652
17.77099336,380440.9968,440933.5133
22.63733188,781799.1008,829077.9019
27.20584868,1353847.542,1249212.33
18.44562994,424932.3829,458221.6782
13.92757473,185308.0779,165698.2286
21.80430249,699089.9284,841057.6952
19.33642727,488869.2802,484182.367
19.32779937,488220.8922,559815.7198
19.43246381,496125.5669,409464.6817
24.57409191,998898.6355,957167.2906
19.95337744,536748.8781,600614.4262
12.49004331,134797.5231,139391.8467
28.82202964,1608898.163,1660318.563
13.17195946,157391.4015,351556.1745
25.0820418,1061851.365,1096070.496
17.78860899,381560.8494,325990.9821
21.40478681,661595.4229,707818.7192
18.94597292,460101.9791,368636.123
19.86892416,530016.4825,623992.0493
22.91329949,810580.2055,645233.7073
15.03453738,232025.4242,194153.4332
20.54497233,585526.8141,700085.3021
12.80635493,144979.821,112713.6239
28.94092551,1628835.56,1623836.43
25.6021205,1129003.041,1030629.033
21.42073562,663065.7285,551987.3436
26.56981296,1261401.419,1189191.198
17.26995624,349509.06,353880.8998
20.84771761,611601.4364,515680.6194
25.77970732,1152567.447,1107590.679
13.53231097,170317.0953,78932.84632
18.62412406,437263.3174,415004.6825
25.13684152,1068797.492,859704.7096
11.59379227,108632.3719,40165.42085
14.80254841,221639.6055,197503.7181
27.1496751,1345506.257,1336306.642
17.52999648,365342.1375,464051.3571
19.37034519,491423.8292,420956.7059
19.41128367,494519.0676,501078.9054
22.23085386,740666.5561,716135.9447
20.84322266,611208.7091,660994.9937
21.72477931,691515.9836,750621.686
21.48982939,669460.7377,789958.767
20.00355722,540776.1583,587677.3304
22.63817878,781886.3613,748208.9567
21.01185228,626058.2902,728001.1429
22.20593883,738193.641,832168.2591
21.0845775,632536.5119,683420.7981
17.82130853,383645.4921,280787.9507
20.25715311,561439.7807,500889.176
24.76912541,1022765.791,1083662.834
13.82643195,181389.8017,181498.7304
16.62528661,312266.4416,336626.4652
22.99342541,819067.693,723760.8044
17.91407028,389600.9194,425845.6208
20.73121369,601476.9647,552574.3043
16.29130741,294071.381,289099.8502
23.77033773,904471.806,1014101.981
19.89301863,531931.4124,652733.8245
17.12316707,340779.2392,402191.0656
20.08885855,547668.6797,549508.7626
12.3468115,130352.7794,311353.1301
16.82385775,323436.9169,383561.5236
20.4567241,578069.2102,662860.186
14.76199431,219857.0798,308913.5031
14.02602626,189177.0966,155078.1298
22.20985267,738581.738,645884.9043
15.18319694,238851.3756,203093.519
17.86935477,386722.4091,547243.039
23.14380441,835157.2244,753831.8527
14.08481517,191513.4592,163744.6325
20.90688712,616786.9246,639585.0332
24.25463837,960616.0237,962013.7114
14.21745821,196856.9056,148401.4839
19.9690504,538004.5719,582143.8796
20.90963,617028.0174,530426.8239
28.65539169,1581230.479,1530394.95
23.53473376,877971.7703,916926.8983
23.56708248,881579.0392,905131.5959
11.99297542,119806.5607,212719.956
20.99564209,624620.4122,584519.6272
26.51532696,1253684.409,1345714.423
21.52183744,672437.2279,624824.827
20.09435679,548114.9612,514796.9084
15.72090383,264676.9296,165079.5327
17.28358003,350326.8579,347640.2629
20.61642275,591611.9877,655071.3862
24.17965809,951775.2109,1044688.324
30.67524031,1938702.741,1835670.629
15.10258043,235133.0796,282201.2492
16.72902298,318068.984,270385.7236
19.72750696,518870.5054,567120.33
21.1756106,640708.7569,738493.5664
17.76419371,380009.3265,385520.4919
13.14681384,156515.3154,241638.0647
10.84834946,89733.83428,34509.58653
19.15623123,475447.274,573371.9692
21.82993592,701543.1094,774184.4937
23.52224375,876581.635,937703.5541
21.95615248,713706.5621,732852.3547
21.74475908,693413.6938,778668.8857
20.17273393,554503.2724,565865.1593
13.16791021,157250.0975,157934.0536
17.208775,345852.3932,264107.7686
16.34325001,296852.8478,372035.8641
18.63690139,438155.1364,561478.4719
20.047547,544323.2996,502316.7539
18.80066187,449693.7059,507546.6556
12.94124287,149477.8673,256444.1472
17.09224925,338959.4513,352179.317
15.948063,276132.5326,341744.1007
21.37731585,659068.0303,580106.2484
17.25531105,348631.3872,271813.9022
20.90976143,617039.5712,757056.8315
22.44526063,762177.2049,782164.9506
18.86313368,454148.7809,409754.7996
21.82954593,701505.7433,818598.9095
19.87556134,530543.5152,599941.941
20.9415812,619841.1173,773171.141
26.67833642,1276866.445,1247817.568
21.71974905,691038.7514,745079.7332
25.64298509,1134396.627,1092502.97
21.82740221,701300.3704,756222.0315
21.45041048,665807.2569,792109.0031
20.74195673,602405.817,574469.4151
20.88093665,614509.0636,719213.223
20.53412274,584606.4842,536988.8613
17.48423168,362521.3056,371643.9166
17.91869281,389899.3108,426530.4271
21.71661394,690741.428,557615.3805
17.89789958,388558.2888,478680.514
14.32406299,201224.2507,193463.219
19.26103696,483223.2173,528653.1976
18.89500026,456432.6851,536899.2464
18.59334313,435119.9182,236891.215
16.8620772,325617.4278,328233.7193
23.36723439,859451.629,845764.9423
16.34696862,297052.6541,339433.6032
18.08493118,400732.8279,489310.2317
27.20209481,1353289.051,1201295.532
20.14053387,551872.7144,490158.6465
21.46840419,667473.3123,683242.8688
21.12442394,636104.9545,718014.8722
16.83320602,323969.3445,310638.4299
20.14264176,552044.6596,553384.0351
17.37538722,355871.4601,375421.4878
24.51032666,991177.038,1066945.681
20.78124043,605810.515,484083.2762
21.34595636,656190.8117,727662.2726
20.48233563,580226.9582,688497.2031
22.15913254,733562.9076,657553.7077
20.12206473,550367.6812,404977.2903
21.53395569,673566.44,666026.6468
27.08883661,1336511.119,1362639.422
17.70351321,376171.6735,390800.0393
17.7876486,381499.7386,488043.8661
26.34930208,1230364.66,1338724.595
17.12771936,341047.7376,508687.7048
17.96997455,393219.9514,460799.9922
23.59396039,884583.7869,1001333.396
23.76238029,903568.1522,971544.0832
22.73601923,792011.3229,621631.5605
17.29320813,350905.5838,375605.8078
18.79038792,448963.8627,223718.9929
20.40447497,573683.9861,527342.941
23.85974475,914666.587,999317.2937
15.78401514,267826.7094,183466.6844
19.90584361,532952.5824,541321.4324
21.21996782,644716.344,593970.8547
17.11780939,340463.4217,224803.3483
21.17723815,640855.506,700050.9698
20.41074017,574208.6362,687490.6163
15.61096432,259250.0857,150955.848
26.50138939,1251715.476,1286487.858
17.86779569,386622.3044,328437.407
25.13441103,1068488.773,1101095.114
27.21886149,1355784.75,1322427.834
19.19655373,478428.9202,489640.3886
26.25994249,1217934.246,1202495.38
25.98669404,1180445.605,1248903.153
21.17096729,640290.2115,532517.3141
19.7168243,518034.9943,640693.4852
14.6995033,217129.4292,89461.45334
15.08463769,234310.8772,246776.8107
20.05457103,544891.13,616727.8527
20.86190014,612841.6863,482393.6693
17.34579572,354077.8972,405317.1539
21.68557877,687802.7811,677261.3914
22.30417714,747976.3928,627662.7027
20.04910869,544449.5139,529625.9898
29.39704255,1706852.398,1609735.88
25.43972241,1107738.232,1030260.545
21.54797848,674874.7095,667375.0418
17.69299035,375508.8383,438103.1049
27.23707822,1358499.776,1450405.072
22.55257253,773098.9158,731639.9971
15.91820695,274608.1166,275081.8141
21.76128764,694986.2395,694647.6317
24.82841441,1030096.19,862246.5139
14.45513457,206683.6789,109174.1967
21.36530899,657965.409,646115.6848
20.53606482,584771.1523,519777.1279
22.53607977,771413.5819,837165.6056
23.13325987,834022.1866,741046.6741
16.26853768,292857.6613,244454.9021
24.13852173,946948.1074,1044479.634
21.62840644,682411.2411,648917.7981
21.52715938,672932.9852,762338.9928
19.48854627,500396.3185,405636.7733
21.77755588,696536.3527,578006.7677
25.51039917,1116959.575,947315.8261
22.0378068,721650.4168,697572.5572
25.41289687,1104251.629,1025478.376
17.88978304,388035.6718,525663.7098
20.75646309,603661.5762,640195.7718
29.87809132,1791798.163,1781656.683
21.20122602,643021.0143,617710.1509
21.82182917,700766.6509,653727.0825
18.8210143,451141.8625,528375.2029
20.96085076,621541.8324,714744.4025
20.59171176,589502.6638,678340.9341
22.55311915,773154.8153,705164.4532
21.43194642,664100.5521,636242.4006
21.25905236,648261.4637,595864.9907
12.72688743,142373.7612,137933.1295
17.92558727,390344.6434,381885.6093
29.45435271,1716828.122,1682930.276
21.90350465,708615.8601,707549.3922
18.37648372,420219.1519,393009.2721
12.71206304,141891.191,187644.8403
11.97793267,119371.7066,106329.0406
15.70461677,263868.1596,270552.3687
21.51996388,672262.7582,669299.1971
16.75532908,319551.912,407229.5522
20.82121673,609288.4749,650748.0279
14.7162146,217856.5915,173888.4055
18.65625659,439508.4008,413610.4168
15.31874456,245192.7947,221638.9867
22.93788758,813178.4467,762370.8049
23.14919544,835737.926,844513.0299
15.82399976,269835.3459,282512.2626
16.91841445,328849.6634,344150.6153
23.89765515,919012.5117,845581.3868
23.31269208,853477.9422,808155.9599
16.30260483,294674.839,258685.0976
27.81585901,1446665.946,1424127.826
21.80099713,698774.0164,569946.6424
17.27282914,349681.4052,304308.4226
15.30842291,244705.9427,207775.3909
19.56989562,506634.9865,310324.9966
23.85200595,913781.1309,880079.1533
23.08238821,828560.7701,879492.2176
20.11013471,549396.9823,618264.0787
18.13835094,404256.6801,384296.8534
21.2769054,649885.1459,501820.6932
20.90874617,616950.3239,609934.9406
18.70800901,443140.5999,550339.5263
24.36758254,974036.6266,1014986.759
19.97809119,538729.8029,555317.91
26.82312893,1297696.718,1300388.074
14.78169692,220721.8729,200761.4413
14.93190354,227390.8332,242293.8549
16.13881774,286007.5957,320014.1048
15.48457017,253104.6961,325231.545
26.38510958,1235369.401,1285281.634
23.12363141,832986.6622,881045.6422
23.11488167,832046.3893,892365.1657
12.09525734,122792.3091,179462.4209
17.02042807,334757.466,115554.2742
14.71758987,217916.5072,138667.4219
18.84829919,453088.2083,308713.7388
12.78276177,144202.7224,262349.6253
15.28694476,243694.9616,315296.4273
18.98889675,463207.2188,438848.5275
21.80658887,699308.5059,843301.0402
21.07154998,631372.7547,588467.3208
24.61347984,1003688.344,1141218.86
19.30967655,486860.8414,481894.4331
13.79011043,179996.6006,177878.8223
20.20993135,557552.5536,611607.041
27.27222395,1363748.173,1423981.535
12.06845062,122004.8837,186216.2864
18.49833974,428549.059,448265.6009
22.44322021,761970.5484,855556.5602
15.78461441,267856.7389,178476.9612
21.2071009,643552.1169,622050.9198
25.80434354,1155862.248,1206390.5
21.87755377,706115.5623,551700.9913
16.21214219,289866.1391,286840.796
23.85568916,914202.4834,945824.496
19.65438087,513169.2569,493922.9269
22.66903839,785070.4269,799433.1626
22.77459919,796027.7768,868382.7599
20.42272554,575213.1933,423258.3913
16.84158135,324446.8609,181582.4428
14.46903907,207268.6734,272486.6385
17.58847288,368967.9636,260596.858
14.10573895,192349.7199,131622.6962
22.350432,752612.4745,824805.5549
20.68880731,597819.8607,570293.8613
22.2566951,743237.2634,704878.5812
20.50117107,581817.2739,566269.9966
26.65318869,1273271.569,1321355.799
25.77526011,1151973.356,1144549.048
20.01693673,541853.3745,637343.3002
19.30578221,486568.9186,419191.9062
11.48579023,105737.8146,196280.5266
20.27263081,562717.8316,633761.6203
13.80731111,180655.4623,87525.00991
18.78273681,448420.8594,462448.4058
15.4283859,250404.9424,245839.503
14.62663816,213978.0926,342711.4903
12.849949,146423.2413,127295.4651
19.19946944,478645.0084,457178.9719
9.80824821,67377.50131,151723.3392
26.80816795,1295533.936,1134757.894
20.60032857,590237.6183,755670.8323
25.27395973,1086310.98,997155.4845
20.29124764,564257.6787,555056.2943
18.02767694,396979.0635,387304.9036
27.11475814,1340338.755,1493679.311
16.34267507,296821.9635,426644.0628
20.9540291,620939.4008,497330.4037
26.80563382,1295167.838,1157921.724
25.40546402,1103286.858,1082569.531
14.02960963,189318.9466,273068.5331
22.38648584,756239.4465,805109.3675
18.98793791,463137.7005,511966.0514
14.01409122,188705.1617,296686.7247
21.42921527,663848.3512,620362.5906
19.22121533,480258.7033,476647.3799
13.87152775,183129.7669,238182.4164
26.33146449,1227876.605,1314714.334
18.78767133,448771.0147,317200.2061
23.29763322,851833.5507,943683.0608
19.80785386,525183.6203,507399.0449
23.73630816,900611.6129,972983.5671
18.11432364,402669.1407,461849.3259
20.01421917,541634.4604,646310.8228
18.2341958,410631.3131,235573.6314
15.13133274,236454.6927,256876.3987
20.97314836,622628.844,703915.1255
18.18934165,407639.7073,400363.2423
15.65075708,261205.5533,311278.6757
16.37673176,298655.1482,383942.0868
18.19815983,408226.6843,440080.7591
18.81323977,450588.3042,524515.376
17.91756856,389826.7242,355373.3482
18.21506358,409353.4637,448432.366
22.82895454,801709.6925,766200.3781
8.343128823,43016.36084,-56168.6469
20.49013791,580885.3664,492540.6802
11.71634856,111982.8644,26415.30002
23.35854622,858498.1971,755362.331
23.42070323,865334.8692,813825.3551
17.8751932,387097.4352,306746.3031
26.00257964,1182603.615,1101843.706
20.42416755,575334.135,632273.9679
21.15978098,639282.6379,532600.9843
16.87343036,326267.0593,248435.6914
18.3207051,416442.8424,450781.5131
20.18440781,555459.0369,527381.8929
29.91821293,1799007.971,1833976.993
16.53271991,307149.4112,444227.3097
20.56680336,587381.6039,606908.4812
22.30150101,747708.754,739188.727
18.69394543,442151.5693,397462.0683
20.7776957,605502.7663,696952.9298
23.15945613,836843.9158,905768.9674
23.78465064,906098.7163,786416.671
20.95975327,621444.8849,667326.4097
17.59925623,369639.2221,250624.3485
24.16901353,950524.5597,914404.528
16.43870078,302010.3807,170434.1115
19.85374778,528812.7058,560196.1725
19.17495976,476830.5954,597688.2767
23.30003564,852095.7466,776489.7075
27.15649571,1346517.22,1466183.845
17.27510972,349818.2576,350113.3586
25.28652455,1087925.365,1191956.951
21.44746849,665535.1202,534007.0839
21.55449357,675483.1197,593176.952
19.33268263,488587.799,496815.9159
11.89876046,117100.9303,114023.713
24.17740477,951510.371,873137.3103
20.10386068,548886.9509,568441.9825
25.08536448,1062271.667,907367.4604
21.61267175,680932.3977,786848.9167
23.31074119,853264.7892,684494.348
24.94824683,1045019.283,1040968.702
23.80585367,908512.4082,1092121.491
12.22522164,126659.5735,305870.7696
19.95215963,536651.3917,535436.0678
18.5278081,430580.0264,344691.057
18.68291306,441376.7502,392293.2597
15.69081727,263184.2255,274158.5238
23.34099029,856573.7891,892782.5298
14.34303916,202008.5062,133061.1704
25.33048023,1093585.625,1108963.873
15.56085043,256801.5574,164381.0779
17.81635612,383329.277,444527.7502
20.75773216,603771.518,673045.5248
15.07364366,233808.0549,164416.0147
21.45763077,666475.4545,522393.7378
24.97232828,1048035.576,974066.986
30.94156205,1989518.65,2061112.671
15.74866741,266059.4567,214522.3916
19.06586146,468810.3163,414401.4336
26.14356602,1201871.959,1025623.782
22.16765899,734405.0085,761635.6064
18.38237097,420619.0687,368478.2651
13.89775495,184146.9234,292103.235
14.04348234,189868.7906,230531.7288
23.71385758,898070.9498,940439.8921
19.7785702,522876.7671,577124.5315
19.17229267,476633.4348,544113.0345
14.11861336,192865.505,120185.7993
16.21730431,290139.1032,353160.1505
20.59245768,589566.2615,609612.979
12.3492603,130427.9114,117386.3625
21.07146585,631365.2439,647730.3146
15.04496114,232499.6792,257667.6935
21.77010369,695825.9861,780568.557
20.47607846,579699.2994,699013.1103
19.86160335,529435.5725,533340.534
21.82217192,700799.4675,743325.9406
24.92445941,1042045.53,1213659.791
17.46259729,361192.9402,321888.7155
16.31886535,295544.8728,325335.4491
14.25591289,198424.7887,255816.231
20.75002318,603103.8816,639342.1621
18.43669353,424321.2558,493878.2361
15.08357604,234262.2897,173557.4175
19.53615265,504040.9379,377047.28
20.22345948,558664.3162,582488.8849
12.91018581,148433.8704,257115.329
18.48505361,427635.4876,388725.1187
20.93541079,619297.1823,669941.3533
11.13609317,96732.48219,149326.1033
20.77668463,605415.0063,506332.6697
25.70324262,1142381.236,1229626.592
24.71672599,1016316.346,945160.3146
21.5564242,675663.4816,659243.799
15.90030048,273696.5693,350542.0539
15.12319075,236079.9321,329318.5412
25.51420864,1117458.057,1098338.871
21.6987876,689052.467,711145.1566
23.62570191,888141.0733,814761.3935
19.21820168,480034.8516,487838.9764
32.2747696,2257317.748,2242499.627
19.8599639,529305.5403,555565.5956
13.64099428,174353.3138,124064.2656
17.74500433,378792.8821,375986.5312
18.43416955,424148.7577,353545.4339
16.77028922,320397.3241,360154.169
21.63023814,682583.5358,683170.6041
18.70825958,443158.2352,409903.2551
17.12715013,341014.1557,299104.5784
20.63744466,593410.3957,538203.0535
11.36017744,102438.978,116389.1631
20.14178768,551974.9863,384583.5791
23.93059203,922799.4952,1060367.391
17.14091563,341826.8713,259272.5232
18.81196308,450497.4451,467831.0304
13.01543404,151992.1685,130633.2942
16.69644956,316239.2021,372528.531
16.16454203,287357.3019,272436.4736
22.84382661,803269.0332,901419.7564
14.28829258,199751.5515,225913.4729
17.63535833,371892.5526,326754.3871
16.48039362,304282.0591,402186.2733
24.88462227,1037078.036,1206635.712
15.19576492,239434.6203,323801.5827
21.50103262,670501.5399,630987.8113
20.36475891,570365.6349,536468.0796
19.0054843,464410.9786,540432.0109
21.29629742,651651.8819,627916.0416
19.67809335,515013.3554,476100.869
17.021244,334805.0045,401022.148
19.16640414,476198.3277,621364.0653
23.01012871,820844.4888,755420.8801
23.11676629,832248.8552,863200.856
14.78619052,220919.4305,285246.7132
22.55996405,773855.0281,804601.5019
19.28091325,484707.4952,475171.6619
25.31111947,1091090.079,1161564.26
15.21823055,240479.5916,298318.5895
27.56623009,1408184.953,1429534.507
16.48168574,304352.6453,350551.4945
24.79722121,1026235.143,1167666.435
18.0638777,399349.7307,455836.3964
20.40086864,573382.1372,452801.2378
18.02413005,396747.3011,322260.1769
29.52444635,1729081.886,1766965.641
22.73340151,791739.2922,718875.6549
17.36714649,355371.3692,306967.1415
14.76831912,220134.4391,298111.9262
20.41302192,574399.7909,606050.4668
20.82375788,609510.0079,653472.329
21.03778328,628363.0416,645575.5876
21.49166162,669630.881,632915.4164
18.32844286,416965.3324,448155.5788
12.99903212,151433.8422,84996.43611
19.05543348,468048.4953,377914.9906
17.87910737,387348.9961,492062.4589
15.30116743,244364.1083,178106.0593
21.89643323,707933.96,712660.7348
20.95840005,621325.3608,445681.5214
18.34954438,418392.4467,463749.6389
19.54538185,504749.5593,518290.1171
22.46208119,763882.2446,725416.7301
14.60542162,213066.3757,55433.25356
23.82015282,910142.612,841868.8661
15.46888447,252348.9963,371332.0139
10.85313545,89847.26228,-6117.842842
16.2039403,289432.7947,358649.0031
21.27547577,649755.0247,676476.8646
17.73997702,378474.6283,484452.2595
17.18876268,344661.9251,223729.5073
17.3986416,357285.2169,412960.874
22.63220274,781270.7615,744768.6507
20.88605152,614957.5857,613200.3544
24.61211537,1003522.162,1021931.215
19.91570267,533738.4897,440316.7416
12.77687736,144009.3507,-81324.35263
21.71040891,690153.2167,747432.186
20.19818657,556588.5549,501213.1636
21.67283686,686598.7127,621713.2593
13.62484831,173749.6102,179405.0221
22.84390898,803277.6751,806748.3959
16.69398412,316100.9979,343735.6149
20.51900097,583325.3824,688145.4637
20.12817085,550864.958,451340.2725
17.17349104,343755.3271,439990.7407
22.02323684,720228.6353,594683.7407
25.50944413,1116834.627,1156369.342
17.57490104,368124.2906,395770.5589
16.66283743,314358.5364,292410.8995
17.0609345,337122.9954,391650.6079
21.29844796,651848.0081,599768.0606
15.72899415,265079.2955,394747.9063
14.98970674,229993.2221,183528.3459
19.35518656,490281.0412,515671.0216
19.28480991,484998.8407,478638.3627
17.96445627,392861.7157,349019.4583
18.12482474,403362.455,434678.346
14.18910659,195706.3603,242457.7911
25.37341831,1099133.84,1046772.009
20.61960419,591883.9218,531165.1599
23.6567997,891635.496,739046.8958
20.0627197,545550.3751,580007.6401
15.91901,274649.0444,265956.9815
16.31761792,295478.0666,323255.3558
18.05056722,398476.9666,474765.7948
20.9145311,617458.9704,600242.733
22.90128186,809312.3209,850051.9825
23.38489994,861392.4172,790213.7385
21.46240157,666917.2131,579820.5848
11.97955459,119418.5405,88258.51774
26.8953166,1308166.215,1305052.819
18.9343445,459263.1614,427541.3279
20.34119685,568403.0842,593120.5975
21.23462906,646044.6474,627838.319
23.99672958,930435.3238,920766.669
19.88404979,531218.0637,501884.881
20.57592924,588158.1173,527087.5126
13.12988054,155927.2342,251331.0238
18.06047359,399126.4022,449555.0788
23.80359105,908254.6332,876700.8227
16.01131817,279381.1622,440759.437
24.61442281,1003803.2,1051430.855
18.37870289,420369.8682,508445.1478
26.16373155,1204644.995,1175111.981
23.62361393,887906.7789,916417.5773
15.79246347,268250.2671,355915.2776
26.18897069,1208121.747,1314881.943
17.43152701,359290.9514,272750.4129
23.01660594,821534.1918,871118.5991
21.38178433,659478.6992,712473.0728
18.79768555,449482.1917,634852.9819
17.05734167,336912.7239,395699.3787
15.79138501,268196.1731,124118.1915
18.93472208,459290.3819,454435.627
26.18606123,1207720.62,1245734.106
21.41206244,662265.8848,618393.1608
16.96033445,331268.7401,342778.5142
22.80448286,799148.2485,788112.032
19.97334633,538349.1,484033.9015
16.86685599,325890.7653,308257.7417
17.67843511,374593.3018,513088.1864
15.48584546,253166.2037,350475.1521
22.10186375,727923.6189,787209.5048
15.87666854,272496.6976,163223.9603
17.08947742,338796.6253,183707.1913
22.49762082,767493.1736,806362.422
28.56345165,1566102.286,1650167.944
19.17648124,476943.0936,378089.8902
22.20687078,738286.0401,729093.1154
17.59583797,369426.3481,381023.1127
22.28425285,745985.3124,757028.1488
25.36145901,1097586.639,1106366.095
23.9710296,927463.1588,1068465.858
22.37391637,754973.647,707552.0077
19.21327283,479668.8919,459178.95
13.15162132,156682.5521,52710.28255
22.96128839,815656.404,854177.7037
15.30293359,244447.2892,226098.2422
20.17685307,554840.3891,618303.6153
14.71862853,217961.7655,228687.1029
22.06856354,724657.9315,790712.4046
27.72820016,1433074.033,1328684.68
22.91328144,810578.3009,858560.3151
15.19226881,239272.2792,276204.0148
16.56954202,309178.0763,233354.0459
15.83497069,270388.2497,227643.7653
15.63530955,260445.2605,278516.4036
28.31418289,1525573.964,1566359.982
29.03526887,1644772.789,1480522.815
23.53414044,877905.7003,964904.0397
17.44457285,360088.7369,308357.5447
16.34576196,296987.8085,214084.9788
15.05873416,233127.3249,192828.1717
18.99803471,463870.1017,486097.1409
18.05313481,398645.2228,457763.335
24.59730181,1001719.183,1011519.904
21.96991955,715041.7802,773313.122
18.99965986,463988.0594,381804.3806
26.00527517,1182970.058,1197604.298
19.06691024,468886.981,364576.4507
24.89393739,1038238.163,1050812.324
20.9324328,619034.7812,625217.9332
22.47566967,765261.5263,684964.0491
17.92754311,390471.039,416373.5937
18.27490904,413359.5021,283950.8012
18.92403606,458520.4208,454948.5789
19.8064987,525076.7154,566629.9173
16.91917114,328893.2237,285729.2587
26.28487974,1221394.664,1246931
17.28962358,350690.0484,361764.2042
12.47399826,134294.5151,102264.6527
20.06089044,545402.3373,355073.6149
15.58369384,257915.7184,301515.7974
23.70816096,897427.0456,956819.6595
18.18034207,407041.2416,425338.5829
24.99983344,1051487.822,1083070.417
22.33252468,750815.3628,677271.6321
20.07429934,546488.1137,453477.3575
19.69019181,515955.9551,556639.9115
19.02046793,465500.148,466998.8191
26.0264628,1185853.035,1161992.518
22.90841217,810064.4233,972057.0326
19.43831108,496569.696,361498.2978
14.65273269,215103.0563,209046.3711
20.85559808,612290.3689,600592.1576
13.63737815,174217.9813,54716.71724
22.48251888,765957.3782,774673.9819
21.74465697,693403.9865,632660.0883
16.67198123,314869.4,275834.4772
14.82670148,222705.8835,177059.9404
23.54513923,879131.0238,790386.0794
21.78713293,697449.9802,782043.2835
19.67310652,514625.1652,510152.7718
16.72445745,317812.09,468844.5758
18.80502046,450003.5738,496702.1405
20.94925105,620517.677,572255.4225
15.43413083,250680.0966,260195.1846
23.46593924,870333.2558,744831.1402
19.84336408,527990.139,452986.5754
25.91738063,1171060.412,1156535.394
20.90739861,616831.8781,579878.4715
11.18893637,98057.75864,50353.20137
15.11391147,235653.3164,226987.6374
19.30756568,486702.5944,507148.3093
20.29568511,564625.1308,499351.7519
19.05140449,467754.3785,541098.0401
11.62911668,109590.872,138880.5989
18.81525702,450731.8914,455206.2406
19.99457887,540054.0966,589022.0162
19.42911469,495871.3057,637584.5525
19.37863143,492049.2727,588914.1317
15.13809237,236766.1315,211265.7282
19.33429246,488708.7951,547822.5598
18.43176006,423984.1283,344103.8591
18.1287503,403621.8387,318624.0819
25.88954868,1167305.995,1210206.797
16.52526288,306739.6739,331270.7608
17.07292393,337825.3214,291795.4149
18.33280693,417260.2087,545096.2398
20.96259801,621696.1975,628253.8517
24.25837409,961057.9283,1072446.509
23.13068549,833745.2324,897435.5696
24.36347804,973546.7238,1010772.407
22.46712904,764394.4258,781643.4548
22.49233883,766955.7857,753954.1338
12.18506417,125455.8135,127249.763
20.93232698,619025.4586,654065.1787
18.30263431,415224.3365,666777.3155
21.57186216,677106.8803,706288.7068
28.91270459,1624088.394,1457595.682
13.82856999,181472.0399,137706.8433
23.88788838,917891.5618,860090.9045
16.05322294,281547.462,317095.6479
23.16479892,837420.1987,817823.7945
19.58603575,507878.9526,457340.6399
12.6137649,138719.6943,143634.1586
18.94421699,459975.2488,462533.2774
14.64402417,214727.1771,150853.7181
16.48022444,304272.8177,425505.1487
11.11729004,96263.92878,-1135.090431
21.80258762,698926.0167,727152.7426
27.40386482,1383526.914,1443989.981
19.3869852,492680.3555,446552.4292
17.53914176,365907.5984,318339.5268
23.52444262,876826.2616,953746.8594
22.22353662,739939.7159,823557.6816
19.79870195,524461.9349,365492.2643
10.83726829,89471.5933,47155.0046
14.23251994,197469.9977,263252.1709
16.7707652,320424.2469,319942.5001
22.97313531,816912.8242,876097.3194
16.2102281,289764.9696,271771.6956
21.08853844,632890.6306,501715.8749
12.13361121,123924.9998,8055.785955
21.49221406,669682.1878,746243.884
22.37521502,755104.3603,798072.7273
22.10218141,727954.8189,677835.5688
15.6114884,259275.7752,326588.1853
24.43214224,981764.0275,1011387.785
19.53917071,504272.5924,532288.0238
24.04994258,936609.5901,916939.1779
15.35393879,246857.771,225882.7356
29.61104442,1744301.489,1703596.789
20.33669092,568028.2895,634725.6304
22.27885569,745446.5739,668526.9612
13.52718667,170128.3819,120739.2713
18.14546403,404727.4657,396187.0051
29.20865114,1674333.033,1729782.54
17.06856235,337569.711,325905.2762
19.19592251,478382.1481,506625.0317
18.01427522,396103.8397,496908.5668
21.85257312,703714.3385,667884.6234
15.2015481,239703.3256,207608.8845
19.09267206,470772.8028,441536.5996
18.98331889,462802.9058,465637.8319
19.63250471,511471.9072,503561.9378
15.4869508,253219.5231,414809.113
18.18965588,407660.6143,377992.3586
19.46454581,498565.641,478057.5
19.09440872,470900.1134,339017.6623
25.08449083,1062161.145,927877.254
15.5151662,254583.1478,223247.6326
22.79409437,798062.5481,706304.1676
20.0048287,540878.4661,337851.7397
18.88826831,455949.5586,376798.0681
20.54100319,585190.0139,637215.1238
21.0024,625219.5835,632361.3042
21.32858116,654600.2782,591432.0731
22.41973994,759595.1382,751239.3876
12.53205687,136120.7643,55755.07059
26.87905571,1305802.96,1341977.376
